43.8270,4.2730,0.0230,0.0230,0.3245,0.3245,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0077,1.0077,1.0533,35794.5324,90.0000,0.2000,0.9835,72.3427,0.0165,605671073.5415,-99.8818,80.0000,0.0000,inf,-100.0000
45.5130,4.2150,0.0230,0.0230,0.3245,0.3157,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0100,1.0100,1.0556,36042.2264,90.0000,0.2000,0.9835,72.3427,0.0162,618331804.2172,-99.8826,80.0000,0.0000,inf,-100.0000
47.8010,4.1360,0.0230,0.0230,0.3157,0.3039,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0093,1.0093,1.0549,36560.7225,90.0000,0.2000,0.9835,72.3427,0.0155,645403119.1544,-99.8843,80.0000,0.0000,inf,-100.0000
50.0960,4.0580,0.0230,0.0230,0.3039,0.2924,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0089,1.0089,1.0545,37084.9323,90.0000,0.2000,0.9835,72.3427,0.0148,673564553.3540,-99.8859,80.0000,0.0000,inf,-100.0000
52.3920,3.9790,0.0230,0.0230,0.2924,0.2811,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0084,1.0084,1.0541,37641.0923,90.0000,0.2000,0.9835,72.3427,0.0142,704325491.6316,-99.8876,80.0000,0.0000,inf,-100.0000
54.6920,3.9000,0.0230,0.0230,0.2811,0.2699,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0080,1.0080,1.0536,38210.4897,90.0000,0.2000,0.9835,72.3427,0.0136,736774461.4456,-99.8893,80.0000,0.0000,inf,-100.0000
56.9960,3.8210,0.0230,0.0230,0.2699,0.2590,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0077,1.0077,1.0533,38793.3462,90.0000,0.2000,0.9835,72.3427,0.0130,771007282.7571,-99.8909,80.0000,0.0000,inf,-100.0000
59.3030,3.7410,0.0230,0.0230,0.2590,0.2482,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0072,1.0072,1.0529,39411.5711,90.0000,0.2000,0.9835,72.3427,0.0124,808458992.7718,-99.8927,80.0000,0.0000,inf,-100.0000
61.6140,3.6620,0.0230,0.0230,0.2482,0.2377,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0070,1.0070,1.0526,40023.1717,90.0000,0.2000,0.9835,72.3427,0.0118,846683816.5560,-99.8943,80.0000,0.0000,inf,-100.0000
63.9290,3.5830,0.0240,0.0240,0.2377,0.2372,0.0030,0.0000,0.0024,0.0024,1.0375,1.0375,1.0064,1.0064,1.0439,38987.7441,90.0000,0.2000,0.9919,71.7295,0.0125,802899371.8075,-99.8924,80.0000,0.0000,inf,-100.0000
66.2460,3.5050,0.0250,0.0250,0.2372,0.2361,0.0030,0.0000,0.0025,0.0025,1.0300,1.0300,1.0061,1.0061,1.0361,38029.5254,90.0000,0.2000,1.0000,71.1462,0.0131,763619082.6891,-99.8906,80.0000,0.0000,inf,-100.0000
68.5660,3.5050,0.0250,0.0250,0.2253,0.2253,0.0030,0.0000,0.0025,0.0025,1.0300,1.0300,1.0059,1.0059,1.0359,38560.8418,90.0000,0.2000,1.0000,0.0088,0.0000,inf,-100.0000,80.0000,0.0000,inf,-100.0000
68.8160,3.4240,0.0240,0.0240,0.2164,0.2164,0.0030,0.0000,0.0024,0.0024,1.0375,1.0375,1.0015,1.0015,1.0390,40010.8995,90.0000,0.2000,0.9919,71.7295,0.0115,867784204.3651,-99.8952,80.0000,0.0000,inf,-100.0000
71.2500,3.4030,0.0230,0.0230,0.2164,0.2050,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0015,1.0015,1.0472,40744.4412,90.0000,0.2000,0.9835,72.3427,0.0112,893288724.3767,-99.8962,80.0000,0.0000,inf,-100.0000
73.6840,3.3820,0.0230,0.0230,0.2050,0.2024,0.0030,0.0000,0.0023,0.0023,1.0457,1.0457,1.0014,1.0014,1.0470,39747.3417,90.0000,0.2000,0.9835,72.3427,0.0121,829298766.2304,-99.8936,80.0000,0.0000,inf,-100.0000
76.1190,3.3610,0.0220,0.0220,0.2024,0.1914,0.0030,0.0000,0.0022,0.0022,1.0545,1.0545,1.0014,1.0014,1.0560,40444.9655,90.0000,0.2000,0.9748,72.9887,0.0118,850740421.6869,-99.8945,80.0000,0.0000,inf,-100.0000
78.5540,3.3400,0.0220,0.0220,0.1914,0.1890,0.0030,0.0000,0.0022,0.0022,1.0545,1.0545,1.0013,1.0013,1.0559,39263.1025,90.0000,0.2000,0.9748,72.9887,0.0128,778318765.4069,-99.8913,80.0000,0.0000,inf,-100.0000
80.9890,3.3190,0.0210,0.0210,0.1890,0.1783,0.0030,0.0000,0.0021,0.0021,1.0643,1.0643,1.0014,1.0014,1.0657,39817.5581,90.0000,0.2000,0.9657,73.6709,0.0127,789415222.4484,-99.8918,80.0000,0.0000,inf,-100.0000
83.4230,3.2980,0.0210,0.0210,0.1783,0.1760,0.0030,0.0000,0.0021,0.0021,1.0643,1.0643,1.0013,1.0013,1.0656,38503.7294,90.0000,0.2000,0.9657,73.6709,0.0140,713822147.4400,-99.8881,80.0000,0.0000,inf,-100.0000
85.8590,3.2770,0.0200,0.0200,0.1760,0.1656,0.0030,0.0000,0.0020,0.0020,1.0750,1.0750,1.0013,1.0013,1.0763,38972.7129,90.0000,0.2000,0.9564,74.3933,0.0139,718869345.6895,-99.8884,80.0000,0.0000,inf,-100.0000
